,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
36,2,32,7,2571,56,5,6.065900479443371,Sergio Canales,F M S,0,66,Real Betis,2660,5.525014239363372,7.552455742843449,5.755135937593877,13.07396335247904,7
37,1,33,6,1125,23,5,3.2100456841289997,Carlos Bacca,F S,0,31,Villarreal,1250,1.8683365024626255,3.953323293477297,1.240617785602808,5.059387130662799,3
38,1,15,6,1804,5,6,7.418768474832177,Álvaro Morata,F S,0,30,Atletico Madrid,1094,0.617183530703187,7.418768474832177,3.052136616781354,7.574720934033394,5
39,2,23,6,2106,13,6,6.675038103945553,Munir,F M S,0,38,"Barcelona,Sevilla",1198,1.3203009776771069,6.675038103945553,5.581458829343319,12.770650677382946,2
40,0,30,6,2148,45,6,4.244644002057612,Joaquín,F M S,0,23,Real Betis,1688,3.8507550060749054,4.244644002057612,5.677002982236445,11.094103310257196,5
41,1,28,6,2246,8,1,3.3677379470318556,Sergio Ramos,D,1,31,Real Madrid,2478,0.6119844429194927,7.0838702339679,8.61751701682806,9.920106902718544,5
42,1,33,6,2442,26,6,8.706866428256035,Kevin Gameiro,F S,0,36,Valencia,1605,3.8101995903998613,8.706866428256035,3.1089128889143467,12.517383925616741,1
43,1,32,6,3424,21,5,7.432099724188447,Guido Carrillo,F S,0,59,Leganes,1996,1.4199218126013875,9.66193257458508,4.327312270179391,10.047059167176485,5
44,3,33,6,6219,19,3,6.366721587255597,Enes Ünal,F S,0,53,Real Valladolid,2152,1.5610766867175698,8.596426540985703,1.6029752418398857,8.194578994065523,7
45,7,31,6,6227,45,5,5.018641117960215,Brais Méndez,F M S,0,70,Celta Vigo,2358,4.472741516306996,5.761918738484383,4.573741470463574,10.954126724973321,5
46,0,33,6,6528,11,6,9.439275989308953,Loren Morón,F S,0,59,Real Betis,1953,1.7749988045543432,9.439275989308953,2.7812407137826085,12.261407557874918,3
47,2,34,5,488,31,5,7.843802811577916,Philippe Coutinho,F M S,0,69,Barcelona,2026,4.11986799351871,7.843802811577916,11.806866269558668,21.019003113731742,2
48,2,30,5,897,10,5,6.072523904964328,Juanmi,F M S,1,43,Real Sociedad,1517,1.5122700855135918,6.072523904964328,0.8729604594409466,8.06476598419249,3
49,1,27,5,1701,8,5,6.937000842764974,Borja Bastón,F S,0,33,Alaves,1462,1.2777881026268005,6.937000842764974,0.25884844549000263,6.134073596447706,4
50,6,36,5,2166,53,2,4.420683256350458,Adrián Embarba,F M S,1,49,Rayo Vallecano,2294,5.809793941676617,6.649870955385268,3.210052503272891,9.816613756120205,3
51,10,36,5,2216,87,5,4.312330758199096,Jony,F M S,0,54,Alaves,3010,9.690812710672617,4.312330758199096,4.579494079574943,12.975019738078117,3
52,3,25,5,5682,21,5,2.00748750846833,Gonçalo Guedes,F M S,0,35,Valencia,1472,3.0421631895005703,2.00748750846833,3.963828142732382,7.235342091880739,2
