player_name,games,team_title,time,League,goals per 90 mins,npg per 90 mins,npxG per 90 mins,shots per 90 mins,xG per 90 mins,xGBuildup per 90 mins,xGChain per 90 mins
Ángel,37,Getafe,1816,La Liga,0.39647577092511016,0.39647577092511016,0.41122851379437264,3.3204845814977975,0.41122851379437264,0.030364457913776982,0.5554065626885922
Sergi Enrich,35,Eibar,2596,La Liga,0.24268104776579355,0.24268104776579355,0.39771258104549506,2.322804314329738,0.39771258104549506,0.13837671553850955,0.5353663453921239
Santi Mina,30,Valencia,1866,La Liga,0.33762057877813506,0.33762057877813506,0.40236372605469256,2.0739549839228295,0.40236372605469256,0.10701308142202172,0.5549362581971901
Muniain,34,Athletic Club,2388,La Liga,0.2638190954773869,0.22613065326633167,0.2374422238746555,0.9422110552763819,0.2654455361850372,0.21443507797903752,0.5527696579732188
Sergio Canales,32,Real Betis,2660,La Liga,0.23684210526315788,0.16917293233082706,0.20523723426688098,2.2330827067669174,0.2555342168631242,0.19472264450505605,0.4423521435049299
Carlos Bacca,33,Villarreal,1250,La Liga,0.43199999999999994,0.36,0.23112328925728803,2.2319999999999998,0.28463927713036535,0.08932448056340216,0.36427587340772155
Álvaro Morata,15,Atletico Madrid,1094,La Liga,0.4936014625228519,0.4936014625228519,0.610319161549265,2.4680073126142594,0.610319161549265,0.2510898496438042,0.6231488885402243
Munir,23,"Barcelona,Sevilla",1198,La Liga,0.4507512520868113,0.4507512520868113,0.5014636305134389,2.8547579298831383,0.5014636305134389,0.4193082592995816,0.9593977971322747
Joaquín,30,Real Betis,1688,La Liga,0.31990521327014215,0.31990521327014215,0.22631395745567834,1.2263033175355451,0.22631395745567834,0.3026838082945972,0.5915102475848032
Sergio Ramos,28,Real Madrid,2478,La Liga,0.2179176755447942,0.03631961259079903,0.12231493754352987,1.12590799031477,0.257283422541207,0.31298487954581333,0.3602944395660488
Kevin Gameiro,33,Valencia,1605,La Liga,0.33644859813084116,0.33644859813084116,0.4882355006498711,2.0186915887850465,0.4882355006498711,0.1743315638643559,0.7019093790065463
Guido Carrillo,32,Leganes,1996,La Liga,0.27054108216432865,0.22545090180360722,0.33511471702252515,2.660320641282565,0.43565828242117094,0.19511929073955167,0.4530237099428274
Enes Ünal,33,Real Valladolid,2152,La Liga,0.25092936802973975,0.12546468401486988,0.26626623738522476,2.216542750929368,0.3595159798739373,0.06703892740036696,0.34271008804177366
Brais Méndez,31,Celta Vigo,2358,La Liga,0.22900763358778628,0.19083969465648853,0.19155118770840512,2.67175572519084,0.21992056253757183,0.17457028513219747,0.4180964398844779
Loren Morón,33,Real Betis,1953,La Liga,0.2764976958525346,0.2764976958525346,0.4349896769266799,2.71889400921659,0.4349896769266799,0.12816777482869163,0.5650418229435447
Philippe Coutinho,34,Barcelona,2026,La Liga,0.22211253701875616,0.22211253701875616,0.34844138847088474,3.065153010858835,0.34844138847088474,0.5244906042745706,0.9337168214392187
Juanmi,30,Real Sociedad,1517,La Liga,0.2966381015161503,0.2966381015161503,0.36026839251601145,2.5510876730388925,0.36026839251601145,0.051790666677445744,0.47846337414457757
Borja Bastón,27,Alaves,1462,La Liga,0.307797537619699,0.307797537619699,0.4270383555737671,2.0314637482900135,0.4270383555737671,0.01593458282770194,0.3776105497129231
Adrián Embarba,36,Rayo Vallecano,2294,La Liga,0.19616390584132518,0.07846556233653008,0.17343569881061086,1.922406277244987,0.26089293198983177,0.12593928739954674,0.3851330593072443
Jony,36,Alaves,3010,La Liga,0.14950166112956811,0.14950166112956811,0.12894012233817898,1.6146179401993355,0.12894012233817898,0.13692839440589533,0.38795740080632235
Gonçalo Guedes,25,Valencia,1472,La Liga,0.30570652173913043,0.30570652173913043,0.12274040472972128,2.139945652173913,0.12274040472972128,0.2423536228572788,0.44237825290031696
Samuel Chukwueze,26,Villarreal,1713,La Liga,0.2626970227670753,0.2626970227670753,0.2910851931848585,3.0472854640980738,0.2910851931848585,0.1785296667530324,0.5165092495062932
Enric Gallego,19,SD Huesca,1538,La Liga,0.29258777633289984,0.29258777633289984,0.2960670173594484,1.8725617685305591,0.2960670173594484,0.13081366135115083,0.4591588734107767
Santiago Cazorla,35,Villarreal,2651,La Liga,0.13579781214635986,0.06789890607317993,0.06996281902080594,1.052433044134289,0.14566442395919832,0.35956590507012287,0.4580944295310718
Cristian Tello,29,Real Betis,1547,La Liga,0.23270846800258566,0.23270846800258566,0.18255035000424,2.094376212023271,0.18255035000424,0.3206477971698152,0.6864714711114678
Coke,27,Levante,1814,La Liga,0.19845644983461963,0.19845644983461963,0.10085066329162103,0.5953693495038589,0.10085066329162103,0.20816572713373022,0.2632282533484707
Rubén Rochina,27,Levante,1823,La Liga,0.1974766867800329,0.1974766867800329,0.10855106037627091,2.2709818979703784,0.10855106037627091,0.25326703926951954,0.40042777434379684
Gerard Piqué,35,Barcelona,3150,La Liga,0.11428571428571428,0.11428571428571428,0.11792391602482115,0.5142857142857142,0.11792391602482115,0.3906010113656522,0.4181104529116835
Joan Jordán,36,Eibar,2884,La Liga,0.12482662968099861,0.12482662968099861,0.08128780704999186,1.80998613037448,0.08128780704999186,0.27500546115919455,0.3646860129539642
Saúl Ñíguez,33,Atletico Madrid,2923,La Liga,0.12316113581936367,0.12316113581936367,0.14997123328002196,1.5703044816968867,0.1728569619291313,0.19400962247037534,0.2953956644437899
Nabil El Zhar,27,Leganes,945,La Liga,0.380952380952381,0.2857142857142857,0.19328077252776846,2.4761904761904763,0.2640691162752254,0.09083675043213935,0.3155605447079454
Etxeita,31,SD Huesca,2678,La Liga,0.13442867811799852,0.13442867811799852,0.11142916273523215,0.806572068707991,0.11142916273523215,0.09848916227772798,0.12858783753200687
Gonzalo Escalante,32,Eibar,1779,La Liga,0.20236087689713322,0.20236087689713322,0.19670424376681925,1.0623946037099494,0.19670424376681925,0.2574331202492444,0.4149078392434684
Sergi Darder,34,Espanyol,2730,La Liga,0.13186813186813187,0.13186813186813187,0.10846245979665073,1.8131868131868134,0.10846245979665073,0.14834288002124854,0.3394638049610696
Martin Braithwaite,19,Leganes,1414,La Liga,0.2545968882602546,0.2545968882602546,0.3421248405212813,1.845827439886846,0.3421248405212813,0.03996008293126226,0.42171663353074723
Óscar Rodríguez,31,Leganes,2524,La Liga,0.14263074484944532,0.14263074484944532,0.13990971872290794,2.175118858954041,0.13990971872290794,0.10839306395176189,0.2977969513050385
Álex Gallar,25,SD Huesca,996,La Liga,0.36144578313253006,0.27108433734939763,0.26019344072654305,2.4397590361445785,0.32735708012548553,0.10159360300973953,0.48609126981976164
Juan Camilo Hernández,34,SD Huesca,2171,La Liga,0.16582220175034545,0.08291110087517273,0.37826697108301904,3.316444035006909,0.43987696128114473,0.11087884128656544,0.5995703533459977
Álvaro García,35,Rayo Vallecano,1750,La Liga,0.20571428571428574,0.20571428571428574,0.2275757024224316,1.3885714285714286,0.2275757024224316,0.17369449311069077,0.5092550424699271
Arturo Vidal,33,Barcelona,1935,La Liga,0.13953488372093023,0.13953488372093023,0.17392855596750284,1.1162790697674418,0.17392855596750284,0.45073609903108247,0.7874182438434555
Éver Banega,32,Sevilla,2699,La Liga,0.10003705075954057,0.033345683586513526,0.044250752964574966,1.0670618747684328,0.09382095571611491,0.5192630773354301,0.5937698378568227
Sofiane Boufal,35,Celta Vigo,2114,La Liga,0.12771996215704826,0.12771996215704826,0.14947672754300576,2.1712393566698203,0.14947672754300576,0.14518519462585844,0.389512407495627
Franco Vázquez,34,Sevilla,2298,La Liga,0.1174934725848564,0.1174934725848564,0.1692034329431175,1.762402088772846,0.1692034329431175,0.4070465111078855,0.6609121836264745
Vicente Iborra,19,Villarreal,1671,La Liga,0.16157989228007183,0.16157989228007183,0.12220256810563097,0.9694793536804309,0.12220256810563097,0.24654130025012697,0.3447480871604632
Ivan Rakitic,34,Barcelona,2641,La Liga,0.10223400227186673,0.10223400227186673,0.09161870205822158,1.2268080272624007,0.09161870205822158,0.6159564203856706,0.7205493452534537
Álvaro Medrán,21,Rayo Vallecano,1145,La Liga,0.23580786026200873,0.23580786026200873,0.1895738788372044,1.8864628820960698,0.1895738788372044,0.30465574614199364,0.4934046202009812
Esteban Granero,28,Espanyol,2036,La Liga,0.13261296660117877,0.13261296660117877,0.0879137881794553,1.3261296660117878,0.0879137881794553,0.2726955629596103,0.31850890476944577
Casemiro,29,Real Madrid,2317,La Liga,0.11652999568407424,0.11652999568407424,0.06461681035999652,1.5537332757876565,0.06461681035999652,0.34006329577289157,0.375889461233498
Luka Modric,34,Real Madrid,2628,La Liga,0.10273972602739725,0.10273972602739725,0.10072067622350504,1.2671232876712328,0.10072067622350504,0.3877156399420067,0.52373697521956
Borja Mayoral,29,Levante,1602,La Liga,0.16853932584269662,0.16853932584269662,0.26423856312555544,1.348314606741573,0.26423856312555544,0.14931929067530658,0.5008675960635536
Isco,27,Real Madrid,1186,La Liga,0.22765598650927485,0.22765598650927485,0.4025004026409346,1.897133220910624,0.4025004026409346,0.3820900721506893,0.8577576006996692
Diego Godín,30,Atletico Madrid,2507,La Liga,0.10769844435580374,0.10769844435580374,0.11566906241684452,0.5025927403270841,0.11566906241684452,0.22497192467256374,0.24529388802973792
Koke,30,Atletico Madrid,2586,La Liga,0.10440835266821345,0.10440835266821345,0.05209918155522882,0.7308584686774942,0.05209918155522882,0.4000312656276533,0.5040383448915042
Ángel Correa,36,Atletico Madrid,1922,La Liga,0.1404786680541103,0.1404786680541103,0.10827685439809924,1.49843912591051,0.10827685439809924,0.16018228066559884,0.39916557072817843
Fabián Orellana,33,Eibar,2748,La Liga,0.0982532751091703,0.06550218340611354,0.2063294733553214,2.554585152838428,0.2306726274759749,0.18783614938208373,0.4968455422051478
Thomas Partey,32,Atletico Madrid,2071,La Liga,0.13037180106228874,0.13037180106228874,0.07034397399379458,1.5644616127474649,0.07034397399379458,0.3054179456075973,0.37312289313172614
Roberto Rosales,21,Espanyol,1750,La Liga,0.15428571428571428,0.15428571428571428,0.042463686152228286,0.9771428571428571,0.042463686152228286,0.2913134268458401,0.3524624164721796
Dani Ceballos,23,Real Madrid,1245,La Liga,0.2168674698795181,0.2168674698795181,0.16173165430685124,1.5903614457831323,0.16173165430685124,0.43486910376204063,0.6276951213647802
Ibai Gómez,32,"Alaves,Athletic Club",2045,La Liga,0.13202933985330073,0.13202933985330073,0.13527696106974538,2.2444987775061125,0.1679884457555406,0.10780571313679657,0.27417111437776853
Rodri,34,Atletico Madrid,2750,La Liga,0.09818181818181819,0.09818181818181819,0.09181762137196281,0.8836363636363637,0.09181762137196281,0.33104265382005404,0.37572143655270335
Dimitri Foulquier,25,Getafe,1816,La Liga,0.14867841409691632,0.14867841409691632,0.07189783632820923,0.644273127753304,0.07189783632820923,0.07315769056186473,0.18883500029722697
Alfonso,34,Villarreal,2083,La Liga,0.12962073931829093,0.12962073931829093,0.15437577826525806,1.555448871819491,0.15437577826525806,0.2568878903645223,0.4979793516006025
José Campaña,36,Levante,3216,La Liga,0.08395522388059701,0.08395522388059701,0.05216170696597267,0.5597014925373135,0.05216170696597267,0.2481604533256101,0.33232405366473344
José Pozo,29,Rayo Vallecano,1613,La Liga,0.16738995660260383,0.16738995660260383,0.17311386266343357,1.2275263484190948,0.17311386266343357,0.28663435949720517,0.4943086791457925
Rubén Sobrino,24,"Alaves,Valencia",1144,La Liga,0.23601398601398602,0.23601398601398602,0.19982531982623822,1.8094405594405594,0.19982531982623822,0.055930282549372504,0.32930197021630886
Kike García,30,Eibar,1291,La Liga,0.209140201394268,0.209140201394268,0.40401336367622215,2.997676219984508,0.40401336367622215,0.20651198482093286,0.6753316855506781
Mariano,13,Real Madrid,428,La Liga,0.6308411214953271,0.6308411214953271,0.5951663221572047,4.836448598130841,0.5951663221572047,0.030188957298888226,0.6902820329295002
Marc Cardona,17,Eibar,600,La Liga,0.45,0.45,0.4803005791269243,2.55,0.4803005791269243,0.14278397066518664,0.6897657592780888
Sergi Guardiola,20,"Getafe,Real Valladolid",1541,La Liga,0.17521090201168074,0.17521090201168074,0.2804119996653989,2.803374432186892,0.3238221139953478,0.022817291113887025,0.3826188004051687
Mikel Merino,29,Real Sociedad,2058,La Liga,0.13119533527696792,0.13119533527696792,0.12176882772931813,1.0495626822157433,0.12176882772931813,0.2542806620663439,0.40060792118310923
Mario Hermoso,32,Espanyol,2806,La Liga,0.09622238061297221,0.09622238061297221,0.11138970472273056,0.8660014255167499,0.11138970472273056,0.17545959330080924,0.18534599318808306
Enis Bardhi,36,Levante,2840,La Liga,0.09507042253521125,0.09507042253521125,0.12396574349627949,2.091549295774648,0.12396574349627949,0.24586750974249041,0.37312843579090604
Júnior Firpo,24,Real Betis,1937,La Liga,0.13939081053175012,0.13939081053175012,0.13039265620816937,0.8828084667010841,0.13039265620816937,0.18251567058722937,0.3034072393281256
Jonathan Silva,30,Leganes,2700,La Liga,0.1,0.1,0.0664471000432968,0.7666666666666667,0.0664471000432968,0.13229343906665844,0.2891162940301001
Rubén Alcaraz,34,Real Valladolid,2979,La Liga,0.09063444108761329,0.09063444108761329,0.09109367270394034,1.5709969788519638,0.11354918960268043,0.23885836059458304,0.2801705249993192
Óscar Plano,33,Real Valladolid,2699,La Liga,0.10003705075954057,0.10003705075954057,0.14157692810348685,1.533901444979622,0.14157692810348685,0.14805199637755104,0.3472145649018929
Néstor Araújo,32,Celta Vigo,2682,La Liga,0.10067114093959731,0.10067114093959731,0.03564865247115193,0.40268456375838924,0.03564865247115193,0.18709734632264846,0.19254339221339897
Jorge Pulido,32,SD Huesca,2796,La Liga,0.09656652360515021,0.09656652360515021,0.08543848064068563,0.6115879828326181,0.08543848064068563,0.09771963491508248,0.11957633395003787
Wu Lei,16,Espanyol,1078,La Liga,0.2504638218923933,0.2504638218923933,0.3823855017520944,2.504638218923933,0.3823855017520944,0.1273603570096347,0.560290685428068
Pablo De Blasis,24,Eibar,1520,La Liga,0.11842105263157894,0.11842105263157894,0.06351635309769527,0.7105263157894737,0.06351635309769527,0.1525702185095533,0.29565998066314736
Takashi Inui,20,"Alaves,Real Betis",1221,La Liga,0.14742014742014742,0.14742014742014742,0.28037045640683295,2.1375921375921374,0.28037045640683295,0.10994570906427334,0.3886603362199277
Mario Suárez,14,Rayo Vallecano,1022,La Liga,0.1761252446183953,0.1761252446183953,0.07992436597214869,1.5851272015655575,0.07992436597214869,0.21713557385214388,0.26686508190287767
Ramiro Funes Mori,31,Villarreal,2629,La Liga,0.06846709775580069,0.06846709775580069,0.10083795569237702,0.890072270825409,0.10083795569237702,0.19892781008971583,0.24454533541911613
Seydou Doumbia,17,Girona,525,La Liga,0.34285714285714286,0.34285714285714286,0.5012616129858153,2.571428571428571,0.5012616129858153,0.07594253335680282,0.5662405659045492
Diego Costa,16,Atletico Madrid,1120,La Liga,0.1607142857142857,0.1607142857142857,0.17737401591148225,1.2857142857142856,0.17737401591148225,0.09725757931093022,0.2777464982853936
Aleix García,31,Girona,1674,La Liga,0.1075268817204301,0.1075268817204301,0.08708459575490285,1.021505376344086,0.08708459575490285,0.16411194227315407,0.2445853088972389
Nikola Kalinic,17,Atletico Madrid,633,La Liga,0.2843601895734597,0.2843601895734597,0.2631452478362486,1.2796208530805686,0.2631452478362486,0.2375158482182647,0.5217779597258682
Daniele Verde,22,Real Valladolid,622,La Liga,0.28938906752411575,0.14469453376205788,0.10906600243624576,3.4726688102893895,0.2166142095766746,0.25457680500876095,0.4273966892691287
Jordi Alba,36,Barcelona,2985,La Liga,0.06030150753768845,0.06030150753768845,0.06782761289171839,0.4221105527638191,0.06782761289171839,0.47573640777837095,0.6660697498363466
Keko,26,Real Valladolid,1556,La Liga,0.11568123393316194,0.11568123393316194,0.21030557941008543,1.2146529562982005,0.21030557941008543,0.11511963683211635,0.4145240667814767
Moi Gómez,36,SD Huesca,3066,La Liga,0.05870841487279843,0.05870841487279843,0.06686235788969029,0.7338551859099804,0.06686235788969029,0.16146791016285664,0.28754627031370733
Antonio Sanabria,15,Real Betis,803,La Liga,0.22415940224159403,0.11207970112079702,0.34105200458498924,1.9053549190535493,0.4243583402307623,0.08724731904631979,0.4017222840060592
Yuri,35,Athletic Club,3124,La Liga,0.057618437900128036,0.057618437900128036,0.0363455004048046,0.8354673495518566,0.0363455004048046,0.16278091651744067,0.22218137123310766
David Zurutuza,21,Real Sociedad,1218,La Liga,0.14778325123152708,0.14778325123152708,0.12412466916251068,0.7389162561576355,0.12412466916251068,0.18928506636414033,0.30596704979248235
Raphael Varane,32,Real Madrid,2761,La Liga,0.06519377037305324,0.06519377037305324,0.04660775200239518,0.6193408185440058,0.04660775200239518,0.19826018485911553,0.19852493375226749
Jesé,14,Real Betis,780,La Liga,0.23076923076923078,0.23076923076923078,0.3817014356072132,2.1923076923076925,0.3817014356072132,0.21554399475168728,0.6171421425846908
Marcelo,23,Real Madrid,1854,La Liga,0.09708737864077668,0.09708737864077668,0.0932508547907894,1.6990291262135921,0.0932508547907894,0.42426427627362095,0.5563809223545408
Filipe Luis,27,Atletico Madrid,2043,La Liga,0.0881057268722467,0.0881057268722467,0.03770773713415415,0.44052863436123346,0.03770773713415415,0.21109455646659836,0.23448349932610726
John Guidetti,22,Alaves,612,La Liga,0.29411764705882354,0.29411764705882354,0.23522892966866493,1.4705882352941178,0.23522892966866493,0.12206871336435571,0.4558244961149553
Leo Baptistao,20,Espanyol,1240,La Liga,0.14516129032258066,0.07258064516129033,0.3373624716524876,3.048387096774194,0.3913100433175362,0.09787725705292918,0.5136364400687237
Pablo Fornals,35,Villarreal,2486,La Liga,0.07240547063555913,0.07240547063555913,0.14178848268699473,2.063555913113435,0.14178848268699473,0.17044156414778094,0.43880462456923147
Juanpi,14,SD Huesca,672,La Liga,0.26785714285714285,0.13392857142857142,0.16794160095741972,2.0089285714285716,0.26748770935228094,0.12550075214156614,0.26964006745921715
Roque Mesa,31,Sevilla,1742,La Liga,0.10332950631458095,0.10332950631458095,0.07175362834666271,1.4466130884041333,0.07175362834666271,0.6571953133043719,0.7447980849840063
Rúben Vezo,19,"Levante,Valencia",1534,La Liga,0.11734028683181225,0.11734028683181225,0.05226790720434201,0.5280312907431551,0.05226790720434201,0.1578693464034112,0.18242746920627206
Aduriz,20,Athletic Club,938,La Liga,0.19189765458422176,0.0,0.2069690526286358,1.8230277185501067,0.3495900124621227,0.09126587103663095,0.27502602569933643
Carlos Soler,31,Valencia,2478,La Liga,0.07263922518159806,0.07263922518159806,0.1537308692210523,1.4891041162227603,0.1537308692210523,0.2614232527033469,0.5211893790660845
Tomás Pina,28,Alaves,2345,La Liga,0.07675906183368869,0.07675906183368869,0.07639566186601038,0.46055437100213226,0.07639566186601038,0.16355630713326338,0.20138525774579316
Denis Cheryshev,27,Valencia,1715,La Liga,0.10495626822157435,0.10495626822157435,0.20981962820270664,1.6793002915451896,0.20981962820270664,0.14378584628115587,0.6556525855778605
Quincy Promes,33,Sevilla,1549,La Liga,0.11620400258231116,0.11620400258231116,0.16899800606269155,1.801162040025823,0.21218392268073338,0.41788345685600276,0.6822160535820883
Ezequiel Garay,24,Valencia,2139,La Liga,0.08415147265077139,0.08415147265077139,0.05643275335201209,0.5469845722300141,0.05643275335201209,0.21603401149472878,0.2184336618905649
Thomas Lemar,31,Atletico Madrid,1829,La Liga,0.09841443411700382,0.09841443411700382,0.16472625566525267,1.2793876435210496,0.16472625566525267,0.2778642874123491,0.4672921173571888
Ximo Navarro,31,Alaves,2528,La Liga,0.07120253164556962,0.07120253164556962,0.01833244245293067,0.4628164556962025,0.01833244245293067,0.08678925467715481,0.10752781646663644
Sergio García,29,Espanyol,1485,La Liga,0.12121212121212122,0.12121212121212122,0.17715779341983073,2.121212121212121,0.17715779341983073,0.16940136242545012,0.40165188682801795
Jason,30,Levante,2329,La Liga,0.07728638900815801,0.07728638900815801,0.13994453372909643,1.2365822241305282,0.13994453372909643,0.182013442902196,0.3779859279037263
Gabriel Mercado,23,Sevilla,1737,La Liga,0.10362694300518135,0.10362694300518135,0.09861317673128658,0.6217616580310881,0.09861317673128658,0.24486604387934655,0.27462289919545924
Carles Aleñá,17,Barcelona,622,La Liga,0.28938906752411575,0.28938906752411575,0.12682263119523549,2.0257234726688105,0.12682263119523549,0.45084317409436414,0.6141585914172545
Cristian Rivera,22,SD Huesca,1695,La Liga,0.10619469026548672,0.10619469026548672,0.09165974937181556,0.7433628318584071,0.09165974937181556,0.12058637676908907,0.21632290438674723
Pione Sisto,25,Celta Vigo,814,La Liga,0.22113022113022113,0.22113022113022113,0.10720900806806596,1.99017199017199,0.10720900806806596,0.2740620781555406,0.38403370837550566
Martín Mantovani,9,SD Huesca,698,La Liga,0.25787965616045844,0.25787965616045844,0.07406865219908491,0.6446991404011462,0.07406865219908491,0.06019652247386197,0.06019652247386197
Leo Suárez,12,Real Valladolid,527,La Liga,0.3415559772296015,0.3415559772296015,0.22738474177327392,1.7077798861480076,0.22738474177327392,0.20374942019553519,0.46652068498860727
Erick Cabaco,21,Levante,1637,La Liga,0.10995723885155773,0.10995723885155773,0.08144877645060211,0.5497861942577886,0.08144877645060211,0.14645290126934168,0.1548658790284166
Mouctar Diakhaby,22,Valencia,1568,La Liga,0.11479591836734693,0.11479591836734693,0.10049748505294626,0.6313775510204082,0.10049748505294626,0.17398250020793354,0.17398250020793354
Guillermo Maripán,23,Alaves,2008,La Liga,0.08964143426294821,0.08964143426294821,0.09514614602502627,0.6723107569721116,0.09514614602502627,0.11742933279467355,0.15190308185413
Leandro Cabrera,32,Getafe,2791,La Liga,0.06449301325689716,0.06449301325689716,0.0790813720719345,0.7094231458258687,0.0790813720719345,0.09003348410295058,0.09859974028236312
Chema Rodríguez,19,Levante,1256,La Liga,0.14331210191082802,0.14331210191082802,0.07425379107415583,0.42993630573248404,0.07425379107415583,0.0810356090841874,0.11779565094216804
Ferrán Torres,24,Valencia,828,La Liga,0.21739130434782608,0.21739130434782608,0.15048100066411754,1.8478260869565217,0.15048100066411754,0.3418328092716958,0.5814467289525529
Toni Villa,26,Real Valladolid,1783,La Liga,0.10095344924284913,0.10095344924284913,0.097991774930497,1.7666853617498597,0.097991774930497,0.1688009038968696,0.3269231215587374
Antoñito,30,Real Valladolid,1846,La Liga,0.09750812567713976,0.09750812567713976,0.060937987299452365,0.39003250270855905,0.060937987299452365,0.1827487296234102,0.2746432473759932
Okay Yokuslu,30,Celta Vigo,2219,La Liga,0.08111762054979721,0.08111762054979721,0.077252325053323,0.7300585849481748,0.077252325053323,0.3028820777742537,0.3242678546949838
Gonzalo Melero,22,SD Huesca,1347,La Liga,0.13363028953229397,0.06681514476614699,0.2162950249069385,1.5367483296213809,0.31561942804264603,0.1762112895470685,0.4727550194430723
Vinícius Júnior,18,Real Madrid,858,La Liga,0.2097902097902098,0.2097902097902098,0.381994141083393,4.405594405594406,0.381994141083393,0.15178483383326263,0.6418840392408046
Peru Nolaskoain,8,Athletic Club,468,La Liga,0.38461538461538464,0.38461538461538464,0.12175245998570551,0.7692307692307693,0.12175245998570551,0.24427679295723254,0.257861133521566
Alejandro Gálvez,17,Rayo Vallecano,1420,La Liga,0.06338028169014084,0.06338028169014084,0.13974479574736365,0.44366197183098594,0.13974479574736365,0.061954523030091344,0.1288853106679211
Adnan Januzaj,20,Real Sociedad,1243,La Liga,0.07240547063555913,0.07240547063555913,0.18787041661642007,2.3169750603378922,0.18787041661642007,0.14492613593099915,0.4143848999426644
Nyom,23,Leganes,1718,La Liga,0.05238649592549476,0.05238649592549476,0.012671452577250802,0.26193247962747385,0.012671452577250802,0.15966808323111986,0.2341873567861454
Jesús Navas,32,Sevilla,2717,La Liga,0.03312476996687523,0.03312476996687523,0.04695403020805653,1.0599926389400074,0.04695403020805653,0.3516535655988527,0.5624594029970125
Giannelli Imbula,22,Rayo Vallecano,1750,La Liga,0.051428571428571435,0.051428571428571435,0.04206841049449785,1.08,0.04206841049449785,0.10385295366602285,0.1580339156171041
Luis Muriel,6,Sevilla,110,La Liga,0.8181818181818181,0.8181818181818181,0.24464629590511322,3.2727272727272725,0.24464629590511322,0.4815236709334634,0.8330334319987079
Geoffrey Kondogbia,19,Valencia,1244,La Liga,0.07234726688102894,0.07234726688102894,0.12919828254531865,1.5916398713826367,0.12919828254531865,0.30620663892477756,0.3962681877615463
Michy Batshuayi,15,Valencia,502,La Liga,0.17928286852589642,0.17928286852589642,0.248981124361554,3.047808764940239,0.248981124361554,0.05329140235643938,0.3641788818802966
Bernardo,31,Girona,2732,La Liga,0.03294289897510981,0.03294289897510981,0.05239498639604728,0.49414348462664714,0.05239498639604728,0.11730774893462223,0.14324717491586988
Nicola Sansone,3,Villarreal,31,La Liga,2.903225806451613,2.903225806451613,0.06003884778868768,2.903225806451613,0.06003884778868768,0.0,0.2168382343746001
Samuele Longo,15,SD Huesca,541,La Liga,0.16635859519408502,0.16635859519408502,0.2669080370234914,1.6635859519408505,0.2669080370234914,0.11956459420858823,0.3936323568624291
Daniel Carriço,24,Sevilla,2133,La Liga,0.042194092827004225,0.042194092827004225,0.01839034479378648,0.3375527426160338,0.01839034479378648,0.2519248620084318,0.26347686037546975
Papakouly Diop,28,Eibar,2350,La Liga,0.03829787234042553,0.03829787234042553,0.06225541462289526,1.3787234042553191,0.06225541462289526,0.1677110058909401,0.2043053104126073
Hernán Pérez,19,Espanyol,797,La Liga,0.11292346298619824,0.11292346298619824,0.1388772535914908,1.6938519447929736,0.1388772535914908,0.09640401751597598,0.43207272779724676
Marco Asensio,30,Real Madrid,1782,La Liga,0.05050505050505051,0.05050505050505051,0.2018690908873322,2.2727272727272725,0.2018690908873322,0.2491823675092122,0.6214799361322262
Francisco Portillo,32,Getafe,1986,La Liga,0.045317220543806644,0.045317220543806644,0.07663714105764184,0.40785498489425986,0.07663714105764184,0.29066938074063686,0.41568378847531323
Nacho,35,Real Valladolid,3150,La Liga,0.02857142857142857,0.02857142857142857,0.01657540611922741,0.48571428571428577,0.01657540611922741,0.22934542787926535,0.3079847099525588
Bebé,29,"Eibar,Rayo Vallecano",1348,La Liga,0.06676557863501484,0.06676557863501484,0.14752214386208032,4.072700296735905,0.14752214386208032,0.1494078491593349,0.38596195936028893
Toño,21,Levante,1767,La Liga,0.050933786078098474,0.050933786078098474,0.05526496533854708,0.7130730050933787,0.05526496533854708,0.19719653075058108,0.2895485602812573
Pedro León,9,Eibar,425,La Liga,0.2117647058823529,0.2117647058823529,0.1672305009820882,1.4823529411764707,0.1672305009820882,0.020887371371774113,0.2100023568991353
Zaldúa,26,Real Sociedad,2146,La Liga,0.04193849021435228,0.04193849021435228,0.003911877018013293,0.2096924510717614,0.003911877018013293,0.17667854792817747,0.21384182205130345
Aritz Elustondo,27,Real Sociedad,2256,La Liga,0.0398936170212766,0.0398936170212766,0.04427589933100611,0.398936170212766,0.04427589933100611,0.16570738891382367,0.2125524669796466
Asier Illarramendi,23,Real Sociedad,1818,La Liga,0.0495049504950495,0.0495049504950495,0.02455748101272205,0.693069306930693,0.02455748101272205,0.2231002354644018,0.25810250426910003
Jon Bautista,18,Real Sociedad,583,La Liga,0.15437392795883362,0.15437392795883362,0.28722626625162456,3.0874785591766725,0.28722626625162456,0.10238663368502163,0.3338350243802546
Rubén Pardo,24,Real Sociedad,1386,La Liga,0.06493506493506493,0.06493506493506493,0.0654604507295729,1.3636363636363638,0.0654604507295729,0.18306022104746728,0.31051326337476054
Lucas Vázquez,31,Real Madrid,1493,La Liga,0.060281312793034156,0.060281312793034156,0.17218662495740453,1.4467515070328196,0.17218662495740453,0.3251134803330268,0.6504509220871644
Daniel Carvajal,24,Real Madrid,2105,La Liga,0.04275534441805225,0.04275534441805225,0.015633232785375557,0.47030878859857483,0.015633232785375557,0.34755642198008474,0.43525648248025745
