,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
24,1,30,9,294,23,6,5.155258126556873,Gian-Luca Waldschmidt,F M S,0,64,Freiburg,1705,2.396783926524222,7.428588226437569,4.248695028945804,9.611495083197951,1
25,4,28,9,1852,34,9,10.508407331071794,Ante Rebic,F M S,1,61,Eintracht Frankfurt,1995,5.556315046735108,10.508407331071794,2.8449556343257427,16.078252567909658,3
26,3,27,9,6338,15,9,6.610637441277504,Lucas Alario,F S,0,42,Bayer Leverkusen,1240,1.6486541628837585,6.610637441277504,2.3495355527848005,9.995476050302386,1
27,5,26,9,6523,30,8,5.643185282126069,Milot Rashica,F M S,0,59,Werder Bremen,1571,4.246432401239872,6.400961929932237,2.065902835689485,10.05634458642453,1
28,2,30,8,26,29,5,8.098110042512417,Salomon Kalou,F M S,0,47,Hertha Berlin,2329,4.99396488070488,10.371440075337887,3.438527861610055,15.156662099063396,0
29,4,30,8,335,19,8,7.112090826034546,Leon Goretzka,D M S,0,55,Bayern Munich,2008,3.493873892351985,7.112090826034546,13.481840867549181,20.7934934720397,3
30,5,28,7,87,42,7,8.93147924542427,Joelinton,F M S,0,56,Hoffenheim,2149,5.146286778151989,8.93147924542427,6.656127432361245,17.744607985019684,5
31,3,31,7,157,60,3,1.6076999939978123,Daniel Caligiuri,D M,0,50,Schalke 04,2767,5.2521298211067915,6.154279674403369,6.125753968954086,9.21286129951477,9
32,11,33,7,261,86,7,8.250307438895106,Julian Brandt,F M S,0,65,Bayer Leverkusen,2684,9.4605310279876,8.250307438895106,12.939900058321655,26.180521309375763,0
33,7,26,7,422,41,7,4.8385320622473955,Mario Götze,F M S,0,28,Borussia Dortmund,1694,6.64335572719574,4.8385320622473955,7.580021053552628,17.36268649995327,0
34,3,28,7,1275,22,7,8.183845954947174,Robin Quaison,F M S,0,50,Mainz 05,2211,1.888889767229557,8.183845954947174,3.653213639743626,10.860768422484398,1
